Unnamed: 0,Station Names,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
3376,Chittagong (IAP-Patenga),2009,9,33.9,25.4,281,87,3.8,5.7,5.7,41978,684570.9,471415,22.34,91.79,6,2009.09
3377,Chittagong (IAP-Patenga),2010,9,33.2,25.5,116,87,3.3,5.2,6.1,41978,684570.9,471415,22.34,91.79,6,2010.09
3378,Chittagong (IAP-Patenga),2011,9,33.4,25.1,762,86,5.6,5.8,6.1,41978,684570.9,471415,22.34,91.79,6,2011.09
3379,Chittagong (IAP-Patenga),2012,9,33.2,25.8,170,86,6.1,5.6,6.1,41978,684570.9,471415,22.34,91.79,6,2012.09
3380,Chittagong (IAP-Patenga),2013,9,33.8,25.8,173,84,6.4,5.6,6.1,41978,684570.9,471415,22.34,91.79,6,2013.09
3422,Chittagong (IAP-Patenga),1990,10,33.4,23.6,233,81,1.9,4.1,6.4,41978,684570.9,471415,22.34,91.79,6,1990.1
3423,Chittagong (IAP-Patenga),1991,10,34.2,24.1,211,82,1.2,4.4,6.6,41978,684570.9,471415,22.34,91.79,6,1991.1
3424,Chittagong (IAP-Patenga),1992,10,33.5,24.2,435,83,0.9,4.1,6.1,41978,684570.9,471415,22.34,91.79,6,1992.1
3425,Chittagong (IAP-Patenga),1993,10,33,23.8,129,82,1.2,3.9,7.6,41978,684570.9,471415,22.34,91.79,6,1993.1
3426,Chittagong (IAP-Patenga),1994,10,33.8,24.1,101,81,0.8,3.2,6.8,41978,684570.9,471415,22.34,91.79,6,1994.1
3427,Chittagong (IAP-Patenga),1995,10,34.6,25.1,53,81,0.8,3.6,7.2,41978,684570.9,471415,22.34,91.79,6,1995.1
3428,Chittagong (IAP-Patenga),1996,10,35.7,24,343,82,2.6,3.7,7,41978,684570.9,471415,22.34,91.79,6,1996.1
3429,Chittagong (IAP-Patenga),1997,10,34.1,23.2,134,80,0.8,2.9,8,41978,684570.9,471415,22.34,91.79,6,1997.1
3430,Chittagong (IAP-Patenga),1998,10,35.8,25.4,122,82,1.7,3.8,8.1,41978,684570.9,471415,22.34,91.79,6,1998.1
3431,Chittagong (IAP-Patenga),1999,10,35,24.9,201,85,1.2,4.8,5.9,41978,684570.9,471415,22.34,91.79,6,1999.1
3432,Chittagong (IAP-Patenga),2000,10,36,24.5,487,87,1,4.3,6.5,41978,684570.9,471415,22.34,91.79,6,2000.1
3433,Chittagong (IAP-Patenga),2001,10,36,24.8,193,80,2.2,5.7,7.2,41978,684570.9,471415,22.34,91.79,6,2001.1
3434,Chittagong (IAP-Patenga),2002,10,35.4,24,193,75,2.1,4.4,7.2,41978,684570.9,471415,22.34,91.79,6,2002.1
3435,Chittagong (IAP-Patenga),2003,10,35.5,24.8,234,85,0.2,4.3,7.2,41978,684570.9,471415,22.34,91.79,6,2003.1
3436,Chittagong (IAP-Patenga),2004,10,35.4,23.7,203,84,0.4,3.7,7.2,41978,684570.9,471415,22.34,91.79,6,2004.1
3437,Chittagong (IAP-Patenga),2005,10,35.3,24.7,100,87,0.3,3.9,5.7,41978,684570.9,471415,22.34,91.79,6,2005.1
3438,Chittagong (IAP-Patenga),2006,10,34.3,24.6,91,84,0.3,4.1,5.7,41978,684570.9,471415,22.34,91.79,6,2006.1
3439,Chittagong (IAP-Patenga),2007,10,35.8,23.3,635,86,0.9,4.3,6.2,41978,684570.9,471415,22.34,91.79,6,2007.1
3440,Chittagong (IAP-Patenga),2008,10,34,24,171,82,2.2,3.4,6.9,41978,684570.9,471415,22.34,91.79,6,2008.1
3441,Chittagong (IAP-Patenga),2009,10,33,24.1,300,83,3.2,3.1,6.4,41978,684570.9,471415,22.34,91.79,6,2009.1
3442,Chittagong (IAP-Patenga),2010,10,35,24.9,294,84,2.7,4.5,6.5,41978,684570.9,471415,22.34,91.79,6,2010.1
3443,Chittagong (IAP-Patenga),2011,10,33.4,24.4,46,80,4.8,3.5,6.5,41978,684570.9,471415,22.34,91.79,6,2011.1
3444,Chittagong (IAP-Patenga),2012,10,33.2,24.2,636,84,5.6,3.3,6.5,41978,684570.9,471415,22.34,91.79,6,2012.1
3445,Chittagong (IAP-Patenga),2013,10,33,24.5,369,86,5.2,4.8,6.5,41978,684570.9,471415,22.34,91.79,6,2013.1
3487,Chittagong (IAP-Patenga),1990,11,32,21.5,74,81,1,3.2,6,41978,684570.9,471415,22.34,91.79,6,1990.11
3488,Chittagong (IAP-Patenga),1991,11,30.2,18.9,99,78,0.4,2.5,6.9,41978,684570.9,471415,22.34,91.79,6,1991.11
3489,Chittagong (IAP-Patenga),1992,11,33,20.7,4,78,0.5,3.6,6.9,41978,684570.9,471415,22.34,91.79,6,1992.11
3490,Chittagong (IAP-Patenga),1993,11,31,19.3,14,78,0.6,1.7,8,41978,684570.9,471415,22.34,91.79,6,1993.11
3491,Chittagong (IAP-Patenga),1994,11,33,20.3,20,76,0.5,2.7,6.8,41978,684570.9,471415,22.34,91.79,6,1994.11
3492,Chittagong (IAP-Patenga),1995,11,35.5,21.8,323,83,1.2,4,5.4,41978,684570.9,471415,22.34,91.79,6,1995.11
3493,Chittagong (IAP-Patenga),1996,11,32.8,20.5,3,82,0.6,2,8.2,41978,684570.9,471415,22.34,91.79,6,1996.11
3494,Chittagong (IAP-Patenga),1997,11,34.2,20.4,49,78,0.8,2.9,8.1,41978,684570.9,471415,22.34,91.79,6,1997.11
3495,Chittagong (IAP-Patenga),1998,11,35,22.8,93,82,1.1,2.8,8.2,41978,684570.9,471415,22.34,91.79,6,1998.11
3496,Chittagong (IAP-Patenga),1999,11,32.6,20.3,2,79,0.5,1.2,9.6,41978,684570.9,471415,22.34,91.79,6,1999.11
3497,Chittagong (IAP-Patenga),2000,11,33.8,19.7,15,79,0.4,1.3,9.4,41978,684570.9,471415,22.34,91.79,6,2000.11
3498,Chittagong (IAP-Patenga),2001,11,34,21.4,41,78,2.1,3.7,8,41978,684570.9,471415,22.34,91.79,6,2001.11
3499,Chittagong (IAP-Patenga),2002,11,35,21.1,41,74,1.9,4.3,8,41978,684570.9,471415,22.34,91.79,6,2002.11
3500,Chittagong (IAP-Patenga),2003,11,34,18.7,0,75,0.1,0.3,8,41978,684570.9,471415,22.34,91.79,6,2003.11
3501,Chittagong (IAP-Patenga),2004,11,32.3,18.4,0,77,0.2,0.5,8,41978,684570.9,471415,22.34,91.79,6,2004.11
3502,Chittagong (IAP-Patenga),2005,11,34,19.5,23,83,0.2,1.2,6.5,41978,684570.9,471415,22.34,91.79,6,2005.11
3503,Chittagong (IAP-Patenga),2006,11,34.6,20.6,16,78,0.3,2.5,6.5,41978,684570.9,471415,22.34,91.79,6,2006.11
3504,Chittagong (IAP-Patenga),2007,11,34.7,21.2,182,84,0.5,2.6,6.9,41978,684570.9,471415,22.34,91.79,6,2007.11
3505,Chittagong (IAP-Patenga),2008,11,31.7,19.6,31,76,1.4,1.6,8.5,41978,684570.9,471415,22.34,91.79,6,2008.11
3506,Chittagong (IAP-Patenga),2009,11,33.3,21.1,17,79,3.1,2.2,5.6,41978,684570.9,471415,22.34,91.79,6,2009.11
3507,Chittagong (IAP-Patenga),2010,11,32.4,21.3,38,80,2.5,1.6,8,41978,684570.9,471415,22.34,91.79,6,2010.11
3508,Chittagong (IAP-Patenga),2011,11,31,19.2,0,75,5.7,0.6,8,41978,684570.9,471415,22.34,91.79,6,2011.11
3509,Chittagong (IAP-Patenga),2012,11,32,20.6,3,78,5.5,2.8,8,41978,684570.9,471415,22.34,91.79,6,2012.11
3510,Chittagong (IAP-Patenga),2013,11,30.2,20.1,0,78,5.3,2,8,41978,684570.9,471415,22.34,91.79,6,2013.11
3552,Chittagong (IAP-Patenga),1990,12,30.7,16,36,78,0.8,1.6,7.2,41978,684570.9,471415,22.34,91.79,6,1990.12
3553,Chittagong (IAP-Patenga),1991,12,29.3,15.3,13,75,0.8,1.7,7.8,41978,684570.9,471415,22.34,91.79,6,1991.12
3554,Chittagong (IAP-Patenga),1992,12,28.2,14.9,34,78,0.4,1.3,7.7,41978,684570.9,471415,22.34,91.79,6,1992.12
3555,Chittagong (IAP-Patenga),1993,12,28.5,15.1,0,75,0.7,1.7,8.2,41978,684570.9,471415,22.34,91.79,6,1993.12
3556,Chittagong (IAP-Patenga),1994,12,29.3,14.6,0,70,0.5,0.5,7.9,41978,684570.9,471415,22.34,91.79,6,1994.12
3557,Chittagong (IAP-Patenga),1995,12,28.5,16,0,73,0.8,0.3,8.4,41978,684570.9,471415,22.34,91.79,6,1995.12
3558,Chittagong (IAP-Patenga),1996,12,31.2,16.9,1,77,1,1.7,6.4,41978,684570.9,471415,22.34,91.79,6,1996.12
3559,Chittagong (IAP-Patenga),1997,12,30.3,15.1,4,79,1.1,2.8,6.6,41978,684570.9,471415,22.34,91.79,6,1997.12
3560,Chittagong (IAP-Patenga),1998,12,31.2,16.9,0,78,0.6,0.2,9.6,41978,684570.9,471415,22.34,91.79,6,1998.12
3561,Chittagong (IAP-Patenga),1999,12,30.7,16.8,107,80,0.5,1.3,7.7,41978,684570.9,471415,22.34,91.79,6,1999.12
3562,Chittagong (IAP-Patenga),2000,12,30.2,15,0,73,0.4,0.6,9.3,41978,684570.9,471415,22.34,91.79,6,2000.12
3563,Chittagong (IAP-Patenga),2001,12,30.8,15.4,3,71,1.9,1.5,8.2,41978,684570.9,471415,22.34,91.79,6,2001.12
3564,Chittagong (IAP-Patenga),2002,12,30.6,16.2,3,70,1.8,1.3,8.2,41978,684570.9,471415,22.34,91.79,6,2002.12
3565,Chittagong (IAP-Patenga),2003,12,31,16.3,66,78,0.2,1.6,8.2,41978,684570.9,471415,22.34,91.79,6,2003.12
3566,Chittagong (IAP-Patenga),2004,12,31.5,16.3,0,75,0.2,0.4,8.2,41978,684570.9,471415,22.34,91.79,6,2004.12
3567,Chittagong (IAP-Patenga),2005,12,31.8,17.1,8,80,0.3,1.9,6,41978,684570.9,471415,22.34,91.79,6,2005.12
3568,Chittagong (IAP-Patenga),2006,12,32,15.8,0,76,0.4,0.5,6,41978,684570.9,471415,22.34,91.79,6,2006.12
3569,Chittagong (IAP-Patenga),2007,12,30.7,15.9,0,77,0.4,1.4,7.4,41978,684570.9,471415,22.34,91.79,6,2007.12
3570,Chittagong (IAP-Patenga),2008,12,30.5,17.7,0,80,1.1,1.5,6.1,41978,684570.9,471415,22.34,91.79,6,2008.12
3571,Chittagong (IAP-Patenga),2009,12,29.4,15.9,0,80,2.9,0.8,5.3,41978,684570.9,471415,22.34,91.79,6,2009.12
3572,Chittagong (IAP-Patenga),2010,12,30,16.2,19,80,2.8,1.4,7.7,41978,684570.9,471415,22.34,91.79,6,2010.12
3573,Chittagong (IAP-Patenga),2011,12,30.2,16.1,0,77,5.4,1.7,8.012,41978,684570.9,471415,22.34,91.79,6,2011.12
3574,Chittagong (IAP-Patenga),2012,12,28.2,14.5,0,81,6,0.6,8.012,41978,684570.9,471415,22.34,91.79,6,2012.12
3575,Chittagong (IAP-Patenga),2013,12,28.2,16.2,0,78,5.3,1.1,8.012,41978,684570.9,471415,22.34,91.79,6,2013.12
3577,Chuadanga,1990,1,31,10.9,9,79.33333333,0.5,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1990.01
3578,Chuadanga,1991,1,29.7,11.1,9,79.33333333,0.3,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1991.01
3579,Chuadanga,1992,1,28.6,10.8,9,79.33333333,0.1,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1992.01
3580,Chuadanga,1993,1,30,10.1,9,79.33333333,0.4,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1993.01
3581,Chuadanga,1994,1,29,11.2,9,79.33333333,0.3,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1994.01
3582,Chuadanga,1995,1,26.5,9.8,9,79.33333333,0.3,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1995.01
3583,Chuadanga,1996,1,28,11.3,9,79.33333333,0.2,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1996.01
3584,Chuadanga,1997,1,27.6,9.8,9,79.33333333,0.7,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1997.01
3585,Chuadanga,1998,1,27.2,10.6,9,79.33333333,0.6,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1998.01
3586,Chuadanga,1999,1,30,10.9,9,79.33333333,0.6,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,1999.01
3587,Chuadanga,2000,1,29.3,11.2,9,79.33333333,0.5,1.053846154,5.911111111,41926,0,0,23.65,88.81667,0,2000.01
3588,Chuadanga,2001,1,29,9.6,9,79.33333333,0.4,0.7,5.911111111,41926,0,0,23.65,88.81667,0,2001.01
3589,Chuadanga,2002,1,28.2,12.8,9,79.33333333,0.4,1.4,5.911111111,41926,0,0,23.65,88.81667,0,2002.01
3590,Chuadanga,2003,1,26.3,8.9,0,80,0.4,0.9,6.6,41926,0,0,23.65,88.81667,0,2003.01
3591,Chuadanga,2004,1,27.7,11.2,0,81,0.6,1.6,6,41926,0,0,23.65,88.81667,0,2004.01
3592,Chuadanga,2005,1,28.2,11.9,5,79,0.4,2.3,6.1,41926,0,0,23.65,88.81667,0,2005.01
3593,Chuadanga,2006,1,29.5,10.2,0,77,0.4,0.5,7,41926,0,0,23.65,88.81667,0,2006.01
3594,Chuadanga,2007,1,31.2,9.6,0,77,0.1,0.4,6.1,41926,0,0,23.65,88.81667,0,2007.01
3595,Chuadanga,2008,1,29.2,11.6,45,80,0.3,1.7,5,41926,0,0,23.65,88.81667,0,2008.01
3852,Chuadanga,2009,1,28.48695652,10.5173913,9,79.33333333,0.608695652,0.3,5.911111111,41926,0,0,23.65,88.81667,0,2009.01
3853,Chuadanga,2010,1,28.48695652,10.5173913,9,79.33333333,0.608695652,0.9,5.911111111,41926,0,0,23.65,88.81667,0,2010.01
3596,Chuadanga,2011,1,27.5,8.6,1,79,1.7,0.4,5.7,41926,0,0,23.65,88.81667,0,2011.01
3597,Chuadanga,2012,1,27.5,12.1,27,82,1.7,2.1,5,41926,0,0,23.65,88.81667,0,2012.01
3598,Chuadanga,2013,1,27.5,8.6,3,79,2.3,0.5,5.7,41926,0,0,23.65,88.81667,0,2013.01
3600,Chuadanga,1990,2,31,15,15.44444444,73.55555556,0.3,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1990.02
3601,Chuadanga,1991,2,34.5,15.3,15.44444444,73.55555556,0.4,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1991.02
3602,Chuadanga,1992,2,30.5,13.6,15.44444444,73.55555556,0.1,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1992.02
3603,Chuadanga,1993,2,35.5,14.6,15.44444444,73.55555556,0.6,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1993.02
3604,Chuadanga,1994,2,31.5,13.1,15.44444444,73.55555556,0.3,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1994.02
3605,Chuadanga,1995,2,31,13.7,15.44444444,73.55555556,0.4,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1995.02
3606,Chuadanga,1996,2,32.3,13.8,15.44444444,73.55555556,0.2,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1996.02
3607,Chuadanga,1997,2,31,13,15.44444444,73.55555556,1,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1997.02
3608,Chuadanga,1998,2,31.3,15.1,15.44444444,73.55555556,0.5,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1998.02
3609,Chuadanga,1999,2,35.1,14.8,15.44444444,73.55555556,0.6,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,1999.02
3610,Chuadanga,2000,2,29,14.5,15.44444444,73.55555556,0.5,1.053846154,7.588888889,41926,0,0,23.65,88.81667,0,2000.02
3611,Chuadanga,2001,2,32,14.4,15.44444444,73.55555556,0.4,0.8,7.588888889,41926,0,0,23.65,88.81667,0,2001.02
3612,Chuadanga,2002,2,34.4,14.1,15.44444444,73.55555556,0.5,0.9,7.588888889,41926,0,0,23.65,88.81667,0,2002.02
3613,Chuadanga,2003,2,33.6,15.5,20,75,0.4,1.7,7.4,41926,0,0,23.65,88.81667,0,2003.02
3614,Chuadanga,2004,2,35.2,13.9,0,71,0.5,0.6,8.2,41926,0,0,23.65,88.81667,0,2004.02
3615,Chuadanga,2005,2,33.6,16,2,69,0.7,1.3,8.6,41926,0,0,23.65,88.81667,0,2005.02
3616,Chuadanga,2006,2,38.1,16.6,0,72,0.6,0.3,8.4,41926,0,0,23.65,88.81667,0,2006.02
3617,Chuadanga,2007,2,30.6,15.3,71,81,0.2,2.6,5.7,41926,0,0,23.65,88.81667,0,2007.02
3618,Chuadanga,2008,2,30,12.6,33,77,0.3,1.4,6.5,41926,0,0,23.65,88.81667,0,2008.02
3854,Chuadanga,2009,2,32.77826087,14.19130435,15.44444444,73.55555556,0.708695652,0.3,7.588888889,41926,0,0,23.65,88.81667,0,2009.02
3855,Chuadanga,2010,2,32.77826087,14.19130435,15.44444444,73.55555556,0.708695652,1.1,7.588888889,41926,0,0,23.65,88.81667,0,2010.02
3619,Chuadanga,2011,2,33.5,12.9,1,71,2.3,0.8,7.7,41926,0,0,23.65,88.81667,0,2011.02
3620,Chuadanga,2012,2,33.2,12.6,0,71,2.3,0.6,8.2,41926,0,0,23.65,88.81667,0,2012.02
3621,Chuadanga,2013,2,32.5,12.9,12,75,2,1.3,7.6,41926,0,0,23.65,88.81667,0,2013.02
3623,Chuadanga,1990,3,36.9,18.8,35.33333333,68.22222222,0.5,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1990.03
3624,Chuadanga,1991,3,39.7,20.5,35.33333333,68.22222222,0.7,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1991.03
3625,Chuadanga,1992,3,38.8,19.7,35.33333333,68.22222222,1.2,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1992.03
3626,Chuadanga,1993,3,37.6,17.2,35.33333333,68.22222222,0.8,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1993.03
3627,Chuadanga,1994,3,39,19.3,35.33333333,68.22222222,0.9,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1994.03
3628,Chuadanga,1995,3,40,17.7,35.33333333,68.22222222,0.5,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1995.03
3629,Chuadanga,1996,3,37,20.7,35.33333333,68.22222222,0.8,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1996.03
3630,Chuadanga,1997,3,35.5,19.8,35.33333333,68.22222222,1,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1997.03
3631,Chuadanga,1998,3,36.1,16.9,35.33333333,68.22222222,0.9,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1998.03
3632,Chuadanga,1999,3,38,19.2,35.33333333,68.22222222,0.9,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,1999.03
3633,Chuadanga,2000,3,35.8,18.9,35.33333333,68.22222222,0.8,1.792307692,7.733333333,41926,0,0,23.65,88.81667,0,2000.03
3634,Chuadanga,2001,3,38,18.5,35.33333333,68.22222222,0.6,1.7,7.733333333,41926,0,0,23.65,88.81667,0,2001.03
3635,Chuadanga,2002,3,37,19.2,35.33333333,68.22222222,0.7,2,7.733333333,41926,0,0,23.65,88.81667,0,2002.03
3636,Chuadanga,2003,3,36,18.6,80,73,0.6,2,7.6,41926,0,0,23.65,88.81667,0,2003.03
3637,Chuadanga,2004,3,38.5,20.4,0,67,1,1.7,8.4,41926,0,0,23.65,88.81667,0,2004.03
3638,Chuadanga,2005,3,38.8,20.8,112,69,1,2.5,8.2,41926,0,0,23.65,88.81667,0,2005.03
3639,Chuadanga,2006,3,40.7,18.8,1,61,0.6,1.6,6.8,41926,0,0,23.65,88.81667,0,2006.03
3640,Chuadanga,2007,3,36.5,17.1,34,71,0.4,1.2,8.1,41926,0,0,23.65,88.81667,0,2007.03
3641,Chuadanga,2008,3,37,20.5,42,75,0.9,2.8,6.6,41926,0,0,23.65,88.81667,0,2008.03
3856,Chuadanga,2009,3,37.83913043,18.93913043,35.33333333,68.22222222,0.986956522,2,7.733333333,41926,0,0,23.65,88.81667,0,2009.03
3857,Chuadanga,2010,3,37.83913043,18.93913043,35.33333333,68.22222222,0.986956522,1.4,7.733333333,41926,0,0,23.65,88.81667,0,2010.03
3642,Chuadanga,2011,3,37.5,19,42,69,2.4,2.3,7.7,41926,0,0,23.65,88.81667,0,2011.03
3643,Chuadanga,2012,3,39.2,18.3,6,63,2.1,0.6,8.2,41926,0,0,23.65,88.81667,0,2012.03
3644,Chuadanga,2013,3,38.2,18.4,1,66,2.2,1.5,8,41926,0,0,23.65,88.81667,0,2013.03
3646,Chuadanga,1990,4,39.5,23,47.11111111,70.44444444,1.7,2.7,8.1,41926,0,0,23.65,88.81667,0,1990.04
3647,Chuadanga,1991,4,39.7,23.9,47.11111111,70.44444444,1.2,2.7,8.1,41926,0,0,23.65,88.81667,0,1991.04
3648,Chuadanga,1992,4,42.5,23.8,47.11111111,70.44444444,1.6,2.7,8.1,41926,0,0,23.65,88.81667,0,1992.04
3649,Chuadanga,1993,4,40.4,22.6,47.11111111,70.44444444,1,2.7,8.1,41926,0,0,23.65,88.81667,0,1993.04
3650,Chuadanga,1994,4,39,22.4,47.11111111,70.44444444,1,2.7,8.1,41926,0,0,23.65,88.81667,0,1994.04
3651,Chuadanga,1995,4,43,23.9,47.11111111,70.44444444,0.9,2.7,8.1,41926,0,0,23.65,88.81667,0,1995.04
3652,Chuadanga,1996,4,41.7,23,47.11111111,70.44444444,1,2.7,8.1,41926,0,0,23.65,88.81667,0,1996.04
3653,Chuadanga,1997,4,37.4,20.9,47.11111111,70.44444444,1.3,2.7,8.1,41926,0,0,23.65,88.81667,0,1997.04
3654,Chuadanga,1998,4,37.4,23.4,47.11111111,70.44444444,1.5,2.7,8.1,41926,0,0,23.65,88.81667,0,1998.04
3655,Chuadanga,1999,4,41,25.5,47.11111111,70.44444444,1.7,2.7,8.1,41926,0,0,23.65,88.81667,0,1999.04
3656,Chuadanga,2000,4,38.7,24,47.11111111,70.44444444,1.6,2.7,8.1,41926,0,0,23.65,88.81667,0,2000.04
3657,Chuadanga,2001,4,38.8,23.5,47.11111111,70.44444444,1,2.5,8.1,41926,0,0,23.65,88.81667,0,2001.04
3658,Chuadanga,2002,4,36,23,47.11111111,70.44444444,1.2,3.2,8.1,41926,0,0,23.65,88.81667,0,2002.04
3659,Chuadanga,2003,4,39,24.1,50,72,1,2.5,8.4,41926,0,0,23.65,88.81667,0,2003.04
3660,Chuadanga,2004,4,40.3,24.1,65,72,1.3,3.6,7.9,41926,0,0,23.65,88.81667,0,2004.04
3661,Chuadanga,2005,4,40.7,24.1,22,70,1,2.5,9.1,41926,0,0,23.65,88.81667,0,2005.04
3662,Chuadanga,2006,4,39.2,23.8,42,70,1.1,3.1,7.5,41926,0,0,23.65,88.81667,0,2006.04
3663,Chuadanga,2007,4,39.2,23.5,28,73,1.1,2.8,8,41926,0,0,23.65,88.81667,0,2007.04
3664,Chuadanga,2008,4,40.3,23.4,26,70,1.2,2.3,8.4,41926,0,0,23.65,88.81667,0,2008.04
3858,Chuadanga,2009,4,39.75652174,23.40869565,47.11111111,70.44444444,1.426086957,1.8,8.1,41926,0,0,23.65,88.81667,0,2009.04
3859,Chuadanga,2010,4,39.75652174,23.40869565,47.11111111,70.44444444,1.426086957,2.5,8.1,41926,0,0,23.65,88.81667,0,2010.04
3665,Chuadanga,2011,4,37.1,22.1,85,73,2.2,2.8,7.6,41926,0,0,23.65,88.81667,0,2011.04
3666,Chuadanga,2012,4,40,23.3,74,69,2.7,2.8,8.1,41926,0,0,23.65,88.81667,0,2012.04
3667,Chuadanga,2013,4,41.5,23.3,32,65,2.3,2.7,7.9,41926,0,0,23.65,88.81667,0,2013.04
3669,Chuadanga,1990,5,36.6,25,119.1111111,74.11111111,1.5,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1990.05
3670,Chuadanga,1991,5,41.5,26.2,119.1111111,74.11111111,1.9,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1991.05
3671,Chuadanga,1992,5,41.4,23.9,119.1111111,74.11111111,1.5,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1992.05
3672,Chuadanga,1993,5,38.4,24.2,119.1111111,74.11111111,1.1,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1993.05
3673,Chuadanga,1994,5,42.5,25.1,119.1111111,74.11111111,1.1,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1994.05
3674,Chuadanga,1995,5,43.5,26.9,119.1111111,74.11111111,1,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1995.05
3675,Chuadanga,1996,5,41.4,25.6,119.1111111,74.11111111,1.4,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1996.05
3676,Chuadanga,1997,5,40.2,24.3,119.1111111,74.11111111,1.5,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1997.05
3677,Chuadanga,1998,5,40.6,24.9,119.1111111,74.11111111,1.6,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1998.05
3678,Chuadanga,1999,5,40,25.6,119.1111111,74.11111111,1.3,3.792307692,7.7,41926,0,0,23.65,88.81667,0,1999.05
3679,Chuadanga,2000,5,37.9,24.7,119.1111111,74.11111111,1.1,3.792307692,7.7,41926,0,0,23.65,88.81667,0,2000.05
3680,Chuadanga,2001,5,37.4,24.1,119.1111111,74.11111111,1,4,7.7,41926,0,0,23.65,88.81667,0,2001.05
3681,Chuadanga,2002,5,40.2,24.8,119.1111111,74.11111111,0.8,4.1,7.7,41926,0,0,23.65,88.81667,0,2002.05
3682,Chuadanga,2003,5,40.8,25.2,70,72,0.9,3.1,8.2,41926,0,0,23.65,88.81667,0,2003.05
3683,Chuadanga,2004,5,42.4,25.8,78,66,1.2,3.4,8.6,41926,0,0,23.65,88.81667,0,2004.05
3684,Chuadanga,2005,5,40.1,25.8,57,73,1,3.5,8.1,41926,0,0,23.65,88.81667,0,2005.05
3685,Chuadanga,2006,5,38.9,25.1,108,74,1,4.2,7.8,41926,0,0,23.65,88.81667,0,2006.05
3686,Chuadanga,2007,5,39.1,24.7,121,75,0.6,3.6,8.5,41926,0,0,23.65,88.81667,0,2007.05
3687,Chuadanga,2008,5,37.3,24.4,179,76,0.9,3.4,8.7,41926,0,0,23.65,88.81667,0,2008.05
3860,Chuadanga,2009,5,40.07826087,25.11304348,119.1111111,74.11111111,1.382608696,4,7.7,41926,0,0,23.65,88.81667,0,2009.05
3861,Chuadanga,2010,5,40.07826087,25.11304348,119.1111111,74.11111111,1.382608696,4.1,7.7,41926,0,0,23.65,88.81667,0,2010.05
3688,Chuadanga,2011,5,37.5,24.5,151,79,2.2,4.1,7.3,41926,0,0,23.65,88.81667,0,2011.05
3689,Chuadanga,2012,5,42.2,25.8,48,71,2.5,2.4,7.4,41926,0,0,23.65,88.81667,0,2012.05
3690,Chuadanga,2013,5,38.6,24.9,260,81,2.7,5.4,4.7,41926,0,0,23.65,88.81667,0,2013.05
3692,Chuadanga,1990,6,36.5,26.8,225.7777778,83,1.7,5.315384615,5.011111111,41926,0,0,23.65,88.81667,0,1990.06
3693,Chuadanga,1991,6,36.5,26.1,225.7777778,83,1,5.315384615,5.011111111,41926,0,0,23.65,88.81667,0,1991.06
3694,Chuadanga,1992,6,41,26.1,225.7777778,83,1.5,5.315384615,5.011111111,41926,0,0,23.65,88.81667,0,1992.06
